x,y
-1.987,0.245
4.068,-0.180
2.214,2.126
-0.983,3.729
3.646,0.365
5.944,-0.085
1.290,2.701
2.784,-2.948
0.634,-2.190
2.853,2.944
0.276,0.861
-3.824,-1.091
-2.493,-3.161
5.224,-2.670
2.873,1.142
1.399,4.610
1.783,3.576
1.048,-0.294
0.128,-2.076
-0.362,5.175
0.702,-0.620
0.925,-0.536
-3.141,2.397
-2.705,-1.290
-0.783,-0.699
-1.062,1.564
1.954,-0.465
-1.897,3.417
-2.979,-5.367
-1.260,-1.683
-1.999,-0.434
-1.797,-0.987
-1.937,-0.163
1.540,-1.058
1.015,-4.055
1.635,-2.539
-2.509,-2.956
1.197,1.739
-0.111,-0.965
0.466,-2.000
-1.796,-3.886
3.805,1.295
-1.836,2.336
-2.402,-1.928
0.659,3.982
-3.642,-3.391
2.568,-1.338
-3.455,-4.935
1.261,-1.246
-2.653,1.490
-0.370,2.953
1.603,1.277
-0.074,-2.058
0.759,-1.835
0.102,0.919
0.071,-3.090
-1.996,-0.219
-1.258,-2.798
1.166,1.767
-3.832,1.326
0.083,-1.970
2.193,3.409
2.063,2.118
-2.809,1.248
-2.040,0.023
-2.351,3.114
0.403,3.841
-1.701,-1.099
0.083,2.041
-4.872,1.027
-2.138,-0.238
1.058,0.099
-1.472,-1.385
2.929,0.409
1.981,0.218
1.319,1.580
-3.226,2.066
0.868,-2.764
-4.841,1.104
4.787,-1.449
-0.427,2.115
2.691,-1.076
2.085,2.397
-3.712,-1.339
0.062,2.043
-3.801,-1.415
1.111,0.102
-2.872,2.671
-3.456,-4.959
0.959,1.751
2.653,1.226
-1.956,-0.603
1.449,1.247
0.702,6.047
1.941,-3.364
-1.028,1.988
0.405,2.041
-1.865,2.383
2.265,-2.238
-0.395,-3.887
2.315,-4.481
3.977,-0.655
-1.372,1.297
1.170,1.708
0.246,-1.978
0.506,2.695
1.614,2.592
-0.044,2.940
1.617,0.922
2.661,1.782
4.896,0.740
0.970,-1.673
2.641,1.049
1.477,2.529
0.029,1.963
1.033,0.202
-1.900,-0.788
-2.936,-0.627
0.118,2.185
-1.942,2.256
2.106,-5.507
1.812,2.403
0.893,-0.145
-1.069,0.016
0.143,-2.102
-1.843,0.374
2.646,-2.975
0.707,-2.898
3.832,-1.179
2.869,2.918
-1.910,0.376
-1.957,-2.370
-2.622,-1.330
0.434,0.849
2.095,-0.075
1.276,-4.808
1.142,-2.553
-1.044,0.221
-0.160,1.011
-2.476,4.488
-1.854,-0.378
-1.808,0.446
-1.577,-4.535
-1.616,-1.172
-0.167,2.953
0.125,-2.808
-5.864,0.707
2.174,-3.381
3.653,-1.777
-1.924,0.649
3.027,-0.476
1.093,-4.827
-0.305,1.040
-2.057,0.413
-2.525,1.686
0.885,0.362
-2.374,-1.842
1.020,1.556
0.989,1.815
-1.928,-3.420
-0.089,-1.098
-2.587,1.743
2.561,-1.468
2.057,-0.655
1.091,2.807
-1.974,-3.461
-3.669,1.077
-4.102,0.866
1.021,-2.699
1.496,4.703
-0.580,1.895
0.335,0.961
2.456,1.556
-3.794,0.834
-2.450,-4.386
5.101,0.207
1.498,1.011
0.995,2.929
-1.483,3.672
-1.300,1.485
3.645,1.839
-3.509,-1.724
1.910,-0.295
1.011,2.772
1.862,-2.088
2.972,-0.436
2.676,1.550
-0.344,0.813
-0.984,1.602
-0.097,-5.039
-1.411,-2.641
-0.172,-0.974
-1.951,0.681
4.063,2.912
-0.732,4.945
-2.684,1.354
-3.641,-1.845
2.894,-0.211
-0.963,4.867
-4.046,-0.333
3.195,-3.689
-2.225,-2.080
0.900,3.829
-0.538,-0.758
-3.568,1.947
-0.746,-1.972
-0.016,1.941
2.613,1.701
0.343,2.968
-0.380,-5.136
-0.877,1.873
-0.879,1.749
2.049,-0.393
4.011,0.714
0.494,-3.971
0.848,-1.678
3.406,-1.986
2.721,-0.725
3.418,2.088
0.806,-3.919
-2.962,0.265
-2.111,1.963
4.571,2.110
-1.758,2.350
4.330,2.370
0.449,3.021
-0.494,-0.870
-0.540,2.981
-4.653,-1.518
-2.999,-0.472
4.777,1.453
-1.641,2.546
2.956,0.326
2.594,1.613
1.292,-2.683
1.619,1.313
-1.517,2.587
1.904,-0.333
0.051,0.996
-2.221,0.228
-2.978,0.137
-1.013,0.294
-4.757,1.667
0.515,-5.045
-3.345,2.275
-3.019,0.177
2.355,3.244
0.790,-0.750
-0.428,1.791
-2.907,-1.035
2.531,-1.433
2.296,1.936
-2.151,3.358
-1.251,3.030
-2.510,-1.777
4.534,2.108
-0.995,-3.942
-0.842,-3.037
2.007,-0.524
1.238,-3.951
0.157,-1.998
-2.135,-2.136
-0.968,-1.731
3.270,-2.303
0.061,2.074
2.402,-1.829
1.243,-2.840
3.847,0.915
4.454,3.938
0.141,2.039
1.963,0.100
-1.927,0.499
-3.072,5.119
3.573,-3.196
0.312,1.885
0.265,-1.151
2.545,3.166
3.703,1.776
0.030,1.057
-0.208,-2.047
-0.631,0.870
1.900,3.512
-2.069,-0.907
2.072,-0.019
2.733,1.417
-2.113,0.364
1.992,2.208
-0.683,-1.772
-0.282,3.914
-0.672,-1.984
2.882,0.760
-2.101,0.585
-2.954,0.160
0.882,0.598
-0.992,1.744
0.880,-0.267
-0.145,0.901
-1.673,-0.867
0.771,2.809
-0.220,3.007
1.148,-2.531
0.815,-0.590
-4.994,-0.471
3.970,0.738
-0.312,-1.835
3.043,0.336
-2.919,-0.976
-1.926,-3.391
2.284,-1.920
-2.390,-3.179
-2.670,1.504
-0.413,1.946
-0.079,1.017
1.472,2.588
4.885,-1.904
-1.132,-1.640
-1.736,2.616
-0.806,0.407
3.535,-1.531
0.505,2.019
-3.258,-1.759
-3.760,-1.685
-0.116,-1.978
0.076,0.942
1.390,-1.359
1.912,-0.007
-0.917,-3.118
4.323,2.114
-0.375,-0.895
-0.134,-1.931
-0.822,-4.077
0.647,0.666
-1.698,-1.022
1.802,-0.711
-3.004,-2.575
0.267,-0.818
-2.852,-0.846
0.090,0.844
-1.088,-1.667
0.827,2.699
-3.389,-2.298
1.326,3.748
-0.169,4.004
1.064,2.867
-1.670,-2.639
2.649,2.913
-2.929,0.909
3.273,2.155
1.480,1.434
-1.108,-3.822
-1.810,2.325
0.784,-0.459
0.288,-2.845
-6.385,-3.057
0.863,0.716
2.747,1.300
3.979,-0.917
-3.928,-0.460
-2.978,0.902
-1.149,5.025
-0.061,1.823
-1.859,-0.704
2.692,-1.286
3.173,0.356
1.293,-1.338
0.110,-1.013
-1.366,-2.740
-0.929,0.307
-0.943,2.778
-2.379,-1.828
1.410,3.828
-0.777,0.655
1.716,-2.433
0.621,0.609
2.043,0.586
2.858,5.255
-0.000,2.871
0.469,-0.791
-3.138,-4.036
-3.490,-1.908
0.173,-0.878
-4.048,2.847
-0.454,-0.907
1.754,-2.284
0.820,-4.120
0.950,0.348
-3.045,2.479
2.337,1.957
-4.811,1.267
0.413,-0.763
-3.062,0.343
-0.957,0.324
0.416,3.145
0.450,1.156
2.405,-1.906
1.452,-2.743
-0.125,0.900
3.039,-0.217
0.661,-1.763
2.021,-3.556
0.785,-0.354
0.092,-2.070
-1.921,0.557
-0.836,2.732
-2.822,1.330
0.052,2.842
-3.306,2.259
-0.336,-1.921
-0.794,1.764
1.780,2.545
-0.208,-2.903
0.889,-0.044
-4.715,3.782
-5.654,4.051
2.529,-3.002
-4.011,0.440
-0.581,2.720
3.276,-2.372
1.890,0.133
2.170,0.250
-4.082,3.085
-2.205,3.359
1.014,0.474
-1.079,-3.849
-0.320,-3.159
0.105,0.996
-1.387,-1.470
0.053,-0.841
-1.924,2.560
-5.090,0.746
-1.622,-0.799
-0.869,-2.848
-2.378,2.303
-0.192,1.164
2.750,0.405
-0.778,2.757
-0.322,-0.908
-1.389,2.788
2.638,-5.371
0.278,-0.786
2.689,0.879
1.647,1.166
0.367,-1.904
1.824,0.319
-3.193,-3.889
0.684,-2.876
-2.892,-0.195
-5.077,0.359
1.976,0.052
-0.747,-1.806
1.718,-0.109
3.885,-0.851
-0.372,2.994
1.006,2.745
2.727,0.872
2.539,1.656
-2.738,-1.552
1.237,-3.763
-0.563,-2.046
2.136,-4.361
0.677,-2.896
2.468,-1.592
1.706,0.931
-0.103,1.995
1.771,0.801
0.566,0.930
1.322,1.427
-0.346,-2.856
0.856,-1.713
-1.063,-0.206
-2.696,-0.771
-0.758,-3.852
-1.435,-1.205
0.411,-0.957
-1.924,0.986
1.338,-1.317
0.482,0.859
2.407,-3.158
3.423,1.814
0.070,0.979
-2.841,1.073
1.530,-1.373
0.926,0.652
-0.907,3.052
-3.601,-3.545
2.700,4.050
3.081,0.047
0.418,-2.915
1.919,0.001
-4.527,-1.778
-2.166,3.405
2.053,-0.244
1.713,-1.068
1.631,1.039
-0.455,-3.025
-0.607,1.942
0.127,-1.073
-4.019,-0.889
3.913,-0.599
0.469,-2.010
-0.297,-2.840
-0.598,-2.022
-3.804,-1.184
1.240,1.301
1.013,2.736
-0.822,-1.781
0.728,-0.177
1.454,-1.561
-4.350,-2.492
0.546,-0.758
1.861,0.568
-3.314,2.148
0.419,-2.097
-2.017,-0.488
-1.584,1.323
-1.541,1.087
-1.562,-2.553
4.952,-0.111
-2.070,-0.033
3.702,-4.212
-2.878,-3.877
-0.521,3.093
-0.362,0.946
-2.966,1.101
1.716,4.758
0.166,-1.084
0.481,0.883
1.547,3.668
-3.732,1.456
2.183,-2.045
1.038,5.866
0.562,1.932
0.846,4.168
1.941,3.419
-1.072,-2.944
-6.676,-4.458
0.205,-1.931
-3.907,0.136
-1.313,1.448
1.163,2.720
3.753,-1.117
2.177,-2.143
1.444,-1.208
-2.660,-1.366
1.741,-0.841
-0.348,4.022
-2.498,-1.722
1.995,-0.299
2.433,2.039
-0.694,0.774
2.017,-0.164
1.481,-1.289
1.102,4.618
5.160,-0.701
0.123,-2.905
2.131,2.158
-1.072,-4.976
2.041,-0.419
-0.784,-1.791
-4.381,2.313
-3.623,-1.525
-0.300,-2.941
-0.532,-1.841
1.933,0.068
-0.565,-0.811
-0.943,1.913
-0.834,-2.701
-0.948,0.685
0.490,-0.676
0.136,-1.032
-1.064,-1.730
4.054,-0.381
1.623,1.004
0.327,2.937
-0.365,3.886
-1.179,1.466
-2.038,-2.281
-2.467,-3.165
0.966,-0.217
2.978,-0.475
2.690,-2.847
-0.768,-2.964
-1.980,0.036
0.696,2.828
0.525,2.819
1.231,-1.434
0.947,-0.010
0.997,-0.560
-5.003,3.330
0.212,0.986
-0.681,-0.506
4.556,-1.245
-0.900,1.748
-0.515,-0.712
1.957,-4.779
-0.330,0.805
-2.090,-0.126
-1.951,2.306
-0.787,0.505
2.958,2.816
-1.395,-1.593
-3.826,-1.304
0.766,-2.145
2.760,-1.152
1.426,-1.413
4.912,-3.658
2.140,-0.159
-1.524,1.096
-0.633,2.957
-1.879,-2.331
-5.194,3.157
-0.549,-2.914
3.811,0.925
-2.817,0.921
-3.212,-2.125
-2.026,-2.178
-2.123,-3.433
-4.885,1.058
-1.608,1.459
-1.937,-2.167
1.739,0.023
2.633,-5.451
4.995,0.769
-0.982,-0.277
-1.155,-2.902
1.877,-3.459
-2.990,2.450
-1.371,1.506
1.436,-1.222
-1.404,-3.770
-0.229,-0.993
-0.246,-3.816
1.573,3.839
-0.004,-0.980
-0.413,-1.993
-0.647,1.833
-0.620,-3.871
0.897,-2.809
-1.069,3.709
-0.332,-0.822
-2.481,1.557
-2.212,5.572
1.984,3.515
-0.296,-0.886
-1.633,-1.073
-2.905,0.790
-1.215,-1.492
1.654,3.784
-2.770,0.783
0.828,2.897
1.475,2.534
2.970,0.240
-0.402,-2.024
-2.200,-3.214
-2.955,-1.189
0.335,4.095
2.183,1.967
-1.034,-0.345
0.473,-1.949
4.810,0.906
-0.643,3.869
1.390,1.190
-0.150,-1.042
-0.285,2.869
-2.533,-3.027
-1.514,-1.145
-4.395,3.930
-1.748,0.976
-0.617,1.820
0.057,0.990
-3.137,-0.289
0.875,-0.295
-0.266,-0.745
-0.728,6.808
1.557,-2.479
0.201,0.983
-2.698,1.289
-2.229,3.237
3.450,-3.430
2.110,-0.048
-1.783,0.495
1.469,-2.603
2.879,-0.534
1.045,-1.634
-1.956,0.533
3.071,-0.017
-1.374,3.716
1.164,-1.576
-1.975,-0.095
-0.182,-3.045
-0.277,-4.140
-5.221,3.269
-2.733,1.290
4.267,-2.797
-0.798,2.734
-0.297,-1.994
-1.657,-1.187
3.610,2.050
1.318,1.688
-1.747,-0.713
2.005,-3.381
1.874,0.428
-2.101,3.314
-1.017,1.723
3.023,-2.480
-2.600,-1.252
2.245,-1.770
2.788,-5.380
1.819,0.457
-0.219,-2.017
0.758,0.752
1.570,-2.613
-5.733,2.122
3.008,-0.538
-1.189,0.163
2.101,3.432
-0.134,4.922
3.789,-1.542
-2.126,0.198
-3.869,1.247
-0.006,-2.198
1.652,1.097
-1.021,-0.176
6.936,0.648
-4.005,-0.753
2.953,-0.212
-0.831,-2.555
-1.170,-2.914
2.696,1.232
-4.677,-1.571
-1.992,-2.102
-0.713,-0.669
-0.360,-4.021
2.039,-0.214
5.115,-0.183
-4.739,-1.508
2.904,0.829
-1.511,3.706
0.540,0.748
-0.909,-0.346
-1.594,1.162
-1.008,0.082
-1.542,-1.290
2.666,1.142
-0.721,-1.898
-3.030,-0.074
-1.376,-2.573
4.984,-0.011
-2.365,1.862
-2.536,1.690
-2.644,4.253
1.817,0.991
-1.642,1.213
-5.881,1.331
-1.153,1.631
-1.784,0.944
-0.841,4.929
-2.549,1.647
-0.781,1.823
0.391,0.878
2.660,4.328
4.045,0.326
3.188,-2.479
-2.474,-3.012
-0.390,-0.957
-0.480,-3.048
-1.969,0.613
-0.070,-0.968
-4.623,1.901
-2.986,-0.131
-1.896,0.655
1.058,0.092
-2.677,-1.008
-0.973,2.800
-1.765,0.906
4.014,0.145
1.463,-1.398
-2.728,2.935
-3.127,-2.728
1.527,-1.112
3.668,4.631
-4.703,1.410
-1.459,1.229
-0.275,3.807
-0.757,0.306
-1.043,-1.723
4.167,0.368
-0.276,-2.023
2.411,-2.004
-2.136,-3.338
-2.567,1.396
-0.470,1.089
-2.704,-1.274
2.756,-4.259
-0.489,0.736
-1.755,2.262
-3.796,-0.764
-3.660,1.271
-2.571,1.154
-0.974,-0.359
-4.904,-0.205
-1.424,-1.409
-1.623,3.717
-1.633,0.571
-5.517,2.635
-0.228,1.807
-2.642,1.405
0.534,1.986
2.381,1.898
-0.854,1.882
-2.293,1.857
-1.930,2.006
1.551,1.230
-0.721,-1.816
2.985,-0.464
1.115,3.658
1.453,1.110
1.491,-1.201
1.280,-1.502
2.875,1.163
-1.150,1.466
-0.741,-2.973
-6.718,-2.357
-3.806,-1.117
-3.022,-0.755
-1.838,-0.518
0.118,-1.039
0.063,0.981
-5.994,-1.004
5.575,4.158
-0.454,-2.785
-0.113,2.012
-1.823,0.512
-0.592,-1.794
3.191,2.236
0.203,0.926
-0.227,2.989
-0.024,0.972
-2.831,-1.037
-0.262,1.810
-3.867,-0.766
4.599,-1.631
-1.560,-3.552
-3.227,-2.283
0.932,3.866
-0.337,-3.138
1.852,-3.590
-2.269,3.082
2.185,-2.182
0.332,-2.053
1.193,3.739
-2.624,-1.516
-0.056,-2.921
-0.477,1.911
-4.894,-0.871
2.400,1.894
0.865,0.317
2.001,-2.568
0.156,-3.991
3.466,-2.025
-2.958,-2.584
2.127,0.779
1.838,-2.383
3.923,0.231
0.485,0.645
-0.501,2.056
-1.942,0.561
4.978,1.575
0.888,2.817
0.321,-1.944
-0.814,-4.958
0.115,3.103
3.955,-2.969
1.515,-1.163
-1.212,-1.648
-2.085,-0.358
-3.694,1.529
2.209,7.973
3.892,-0.703
-0.502,0.860
-1.255,1.235
2.915,1.084
0.831,-1.760
0.907,0.546
1.867,0.874
-2.635,3.034
-3.827,-0.693
3.203,2.210
-1.451,2.605
-1.159,-1.691
-1.698,2.480
-0.755,-1.748
1.787,-0.121
2.925,-0.645
0.476,-3.075
-3.937,-1.555
2.977,0.991
0.737,2.022
0.185,1.754
-0.156,0.870
-2.671,-1.339
-4.831,-0.825
2.669,-1.444
-0.937,0.524
1.596,-1.097
-3.890,2.794
-1.038,-1.972
0.326,1.992
-4.643,-1.720
-1.943,0.146
1.482,-3.756
0.565,1.958
1.171,-1.699
-1.010,-0.390
-2.987,0.794
1.911,0.013
-0.356,1.018
-3.765,-1.506
1.859,-0.228
1.908,0.435
1.982,2.229
3.935,1.314
-1.274,3.758
1.999,-0.783
-2.706,-1.720
1.182,5.958
0.312,5.132
-0.107,3.932
-1.353,1.377
1.680,4.809
2.496,-7.500
2.419,1.774
-3.673,-1.790
-0.861,-0.010
-4.752,-2.030
-1.895,-2.406
2.904,-0.032
0.517,-0.841
1.001,-2.785
0.988,1.902
3.161,-2.270
3.823,0.372
1.067,-3.835
-3.865,-3.094
6.151,-3.382
-4.551,2.442
0.242,-0.863
1.016,0.576
-0.686,-3.882
-3.870,0.288
0.297,-2.920
1.944,-0.326
2.031,-0.446
2.427,3.138
-0.399,4.138
0.210,-2.028
1.198,1.397
0.189,-1.095
2.094,-3.484
-1.086,2.650
1.346,2.641
3.596,-1.581
0.832,3.888
-3.647,-3.571
-0.203,3.891
-1.566,4.691
-1.159,-1.649
-2.738,2.915
0.179,2.058
-1.262,-1.475
-0.717,-2.097
1.364,-2.693
-0.462,3.948
2.757,-0.863
-1.598,0.960
-0.008,4.129
4.284,2.299
3.181,-2.115
3.622,1.125
-3.035,3.873
0.774,-1.684
-1.202,-0.111
1.730,0.838
-0.449,-0.872
-3.984,0.106
-0.570,0.712
2.926,0.842
0.768,1.750
-1.707,-1.082
3.711,-1.022
3.767,0.980
0.909,-2.854
-2.405,1.891
0.094,-1.045
-0.507,-1.910
-0.925,-0.584
0.536,-0.851
-0.369,2.924
-0.376,1.876
3.400,-1.856
2.705,1.441
2.856,-0.169
4.930,-0.317
4.999,1.118
-3.004,-0.130
-3.422,-1.961
-3.196,-2.345
-3.887,0.247
1.404,1.659
-2.130,-2.136
-2.727,1.125
-0.669,1.928
-0.542,-1.967
0.169,1.860
-2.729,1.620
1.784,0.933
-1.987,0.044
-0.285,-0.947
1.663,4.730
0.397,1.962
3.582,-3.252
-1.119,-2.805
0.078,-7.057
2.501,1.434
2.270,-4.459
1.020,1.761
1.860,0.344
-4.794,1.513
2.007,-1.934
2.762,2.882
0.934,0.476
0.698,0.632
0.732,-2.860
2.511,-1.629
-1.984,0.182
2.877,-0.038
-2.993,-0.670
-3.091,0.335
3.011,-0.846
-1.899,-2.315
-1.106,-0.335
1.757,0.633
-3.951,-1.020
-1.750,0.864
-0.288,1.072
-1.602,-1.357
-0.241,-0.763
0.763,-4.749
-1.150,-3.821
-1.086,0.235
-0.732,-1.779
3.125,0.455
1.430,2.584
1.040,-0.306
3.769,1.850
-2.709,3.041
-0.165,-2.966
4.071,0.074
3.293,-2.244
4.058,0.718
-2.636,-4.050
3.942,2.951
-0.053,-2.870
-1.251,1.520
-4.070,0.015
-0.946,-0.367
-0.965,-0.290
3.571,1.927
-0.390,-3.043
2.965,-2.842
2.174,3.631
2.906,-0.509
-3.148,-0.858
-0.922,1.942
-1.425,-3.582
-4.140,-2.912
-2.930,-0.497
-0.655,-2.887
1.018,0.243
1.548,3.640
-0.894,-2.920
-2.017,0.506
1.798,-0.586
-0.450,-2.992
-0.213,-0.808
2.970,2.684
-1.533,2.647
-1.862,-0.643
0.637,0.757
-0.276,-1.937
2.245,-4.474
3.168,-2.433
-1.001,1.753
-0.332,1.087
-1.087,2.758
0.777,-1.721
-3.004,0.178
1.094,2.826
-1.056,0.576
-0.289,-3.053
-1.956,0.130
2.787,-1.352
-2.608,1.528
-0.022,1.071
-1.870,-0.586
-3.653,1.897
1.470,2.708
1.835,-0.811
-2.786,2.844
2.748,-1.422
-1.635,1.021
-0.509,-0.849
1.767,2.589
-0.265,1.907
0.237,0.986
-0.777,-0.708
-5.110,-0.458
-2.769,-0.762
2.444,-1.702
2.224,-2.141
-2.044,-0.479
0.655,-0.381
0.056,1.978
0.064,3.741
-1.439,-1.399
-2.145,3.602
0.959,-5.037
-2.241,-1.801
2.563,1.751
-0.413,-2.013
0.019,-2.922
1.268,2.938
-0.059,-1.928
-3.906,2.942
-3.959,0.015
1.873,2.483
1.725,0.714
-1.370,-1.344
4.130,2.783
0.177,1.009
2.890,-0.686
-1.995,-0.116
0.442,-0.836
-2.886,0.886
0.766,-2.938
0.917,2.949
0.781,1.890
3.911,1.472
-0.609,-1.712
1.185,-5.991
-1.703,-0.910
1.950,0.648
-2.434,1.875
2.096,-1.959
0.545,0.649
0.228,2.949
-3.812,-1.059
1.838,0.140
-0.968,-0.050
3.025,-2.647
-2.060,-0.051
3.108,-2.540
1.679,2.574
1.078,-2.831
2.569,-1.346
0.257,2.112
4.896,-0.820
-3.021,-2.502
2.957,-0.773
1.872,2.378
0.361,0.863
1.633,-3.374
3.109,2.432
-0.105,2.131
0.973,1.877
5.135,-0.417
2.877,-2.886
0.123,-1.892
0.890,1.914
-2.831,-2.920
-0.485,-0.934
1.817,0.766
-1.140,0.199
-0.054,-1.800
1.152,1.486
-1.778,0.786
-1.975,0.068
-1.949,-0.359
1.530,1.344
-1.934,0.263
1.460,-1.468
0.099,1.996
1.717,-3.598
2.133,2.184
-1.320,2.650
-2.578,-1.372
0.995,-0.357
-2.281,3.422
2.352,-1.669
-1.730,-0.745
1.291,1.406
-1.759,0.981
1.249,3.918
-1.469,1.286
1.973,3.438
2.594,-1.715
2.286,-0.251
-2.751,-4.356
-2.600,-3.132
1.839,-0.399
-3.849,0.761
-1.078,1.603
8.061,0.216
4.994,-0.444
2.077,-0.418
1.089,-2.677
-4.916,3.376
2.683,-1.069
0.686,1.710
0.884,0.499
-1.430,1.630
-1.944,-0.533
0.219,-1.080
-0.254,0.939
-0.250,2.030
-1.814,1.195
-2.197,-2.281
2.085,-2.181
1.794,-3.569
-0.037,-2.921
-0.540,-0.908
-3.138,3.860
-7.357,4.974
1.794,0.811
-1.056,-2.850
1.988,2.186
-3.397,-2.006
2.231,-3.296
0.717,3.014
-0.228,1.735
2.705,-0.796
0.983,1.626
-4.115,2.755
-0.099,-1.967
-1.586,2.510
-2.080,2.346
-1.253,2.829
-3.529,1.832
-2.172,-0.107
2.801,-0.830
-3.525,1.692
0.950,-0.321
4.672,-5.176
0.917,-0.631
-0.803,1.895
2.064,-0.215
-1.360,-4.713
4.296,2.511
-2.939,0.284
3.845,1.167
-2.529,3.190
1.915,6.802
-1.456,1.439
0.769,-0.354
-0.969,-3.834
-1.652,3.465
-1.061,-1.645
-2.562,-1.442
-1.787,3.588
3.446,-3.643
-0.509,-2.869
-1.497,1.258
-1.975,0.044
-3.923,0.704
-2.930,-0.507
-1.623,-0.824
3.965,-0.099
-1.876,0.616
2.906,-2.675
-1.646,-2.504
2.773,1.299
-1.345,4.963
2.093,1.973
0.342,2.006
2.986,0.199
-1.159,-1.578
-0.614,-0.759
3.637,-1.566
5.368,-4.497
0.130,-2.194
1.970,-0.723
0.728,-2.909
3.733,1.461
-0.566,-2.833
-1.552,2.544
-5.652,-1.748
0.110,-4.045
0.644,-1.760
1.222,-1.538
-1.725,1.025
-1.641,-1.144
-1.441,2.713
1.667,-0.712
-1.288,-3.750
2.257,2.029
3.643,-1.212
3.928,0.563
-2.403,-3.380
-1.501,-3.664
0.112,-4.924
-0.772,-0.600
-0.835,-0.585
2.302,-1.651
-0.813,-0.562
2.862,0.941
-2.697,-1.671
-0.340,3.966
-2.710,1.498
-1.794,-0.785
0.366,1.926
-0.682,1.928
1.737,-0.803
1.474,1.464
-1.032,-3.705
1.751,-3.618
2.436,1.602
0.432,-5.041
-2.268,-4.495
0.532,-0.725
2.446,1.729
-1.633,1.283
-4.044,-0.125
1.049,0.202
1.879,-2.249
-0.671,-0.644
-1.901,0.062
0.441,-3.863
-2.461,1.654
2.148,3.316
-3.223,-2.037
-1.854,0.801
-3.670,-1.683
1.754,0.908
3.546,-2.076
-0.289,5.038
3.087,3.832
-2.573,1.336
-1.215,2.646
-0.933,-0.257
-3.114,0.092
-1.548,-1.427
-2.984,-5.089
2.595,-0.907
-0.860,-2.955
0.451,3.161
0.404,-2.893
-1.376,1.353
-2.631,-1.477
2.882,-0.479
-3.476,3.492
-1.429,-2.514
2.091,0.237
-0.054,0.911
-0.797,-0.521
0.808,2.946
2.813,0.735
-3.899,0.285
4.035,-2.752
-1.823,0.510
4.919,0.403
1.260,-3.819
-2.846,-2.770
1.445,1.646
-3.654,1.559
-2.318,-1.966
1.876,0.594
0.201,-2.077
1.929,-0.183
2.221,-2.229
2.418,-1.383
-2.087,0.096
-1.092,-1.709
-0.654,-4.018
3.985,-0.077
-4.775,-1.260
-1.356,2.608
6.037,0.844
-1.819,3.598
0.941,2.945
3.038,2.612
-0.222,-1.173
-0.973,1.719
2.345,-1.779
2.469,1.696
-1.262,-2.854
0.463,-6.086
1.576,-1.171
-2.081,-3.578
-2.309,2.191
1.564,1.121
-2.774,0.675
-0.410,-1.876
2.716,-0.863
1.961,4.454
0.714,0.544
1.599,0.974
0.249,-0.861
3.284,-3.392
0.320,-2.200
3.020,-0.330
0.778,-3.808
0.429,0.995
3.970,-0.755
-1.310,-2.825
2.419,-3.125
3.412,-3.526
-2.395,1.602
4.952,-0.946
3.208,-2.598
3.376,2.055
-2.290,3.109
1.439,-1.426
-1.396,3.807
4.294,3.897
-0.736,-0.156
-3.902,1.150
-2.864,-0.790
-1.018,3.874
-1.444,2.711
2.441,-1.234
-1.148,-1.665
1.056,-0.047
0.936,2.865
-1.397,1.523
4.365,2.074
-2.060,-0.758
-1.830,0.886
4.418,-2.563
-0.555,-3.937
1.241,1.519
-0.877,0.522
2.850,-0.599
-1.867,-2.311
-3.258,2.470
3.064,2.552
1.521,2.371
-3.509,1.931
-0.964,1.867
3.068,0.309
-1.816,-0.640
0.059,-0.909
2.446,-0.742
-0.810,-0.036
-0.759,-0.805
-0.346,5.859
1.722,0.484
-1.567,-2.894
5.787,2.334
2.185,-1.889
-2.599,0.686
0.625,4.177
1.741,-0.663
-0.172,0.370
-1.433,-4.646
-3.810,3.566
-0.882,-0.077
-2.703,1.518
1.378,0.924
0.437,-0.157
2.292,-4.376
-1.450,-2.473
-3.459,-0.905
-2.157,-2.147
0.155,0.798
0.525,3.541
8.653,-1.111
-1.221,-0.691
2.828,-1.388
-2.167,5.063
-0.373,0.327
0.571,-1.461
-6.885,-1.008
1.769,3.013
-6.289,-2.550
3.045,0.805
-3.417,-0.786
2.018,-3.537
4.347,1.071
1.475,3.655
-4.014,-0.279
3.241,3.024
-1.921,-0.931
-4.241,3.534
-1.130,-1.345
-0.563,0.636
2.144,4.126
-0.553,2.483
2.329,2.105
4.452,-2.602
1.211,0.737
7.358,1.106
-2.307,-0.373
-0.328,1.323
0.665,-1.145
1.358,-1.492
1.255,-2.397
-2.263,-4.221
1.808,3.692
-0.928,2.855
0.889,-0.653
1.793,-0.922
4.962,-2.226
-0.405,1.270
3.873,5.197
-1.814,-4.087
-1.103,0.209
-6.876,2.263
-0.272,3.273
-1.051,-0.088
-1.587,0.392
-2.339,2.799
-2.302,4.409
2.728,0.785
-0.321,3.540
1.838,-0.201
0.165,2.428
0.455,3.127
-0.977,-2.409
6.624,-2.280
0.075,2.192
1.907,0.411
0.175,2.464
-2.734,-2.269
-0.371,-1.800
-0.904,6.835
0.340,-3.777
-1.804,1.012
-1.065,-0.198
-1.475,1.577
-0.749,0.263
2.554,1.564
-6.490,1.139
-0.609,5.082
1.002,-2.356
2.379,-4.265
1.098,3.612
0.549,-2.496
0.705,0.763
0.020,0.171
-2.947,0.546
0.451,3.248
1.407,0.988
2.222,-1.625
6.250,0.190
