x,y
-3.263,-1.178
-0.645,-0.622
-0.467,-0.203
-0.326,-0.547
2.848,-0.446
0.487,-1.076
0.573,0.260
-3.009,2.443
-2.640,0.713
3.127,2.404
1.809,0.552
-2.449,-1.408
5.704,-1.810
1.623,-0.857
-6.386,-0.467
0.758,-1.088
1.541,0.394
-0.597,1.318
-0.489,-2.045
1.561,0.676
-3.972,-5.565
-0.035,-1.022
2.008,0.396
-2.440,-1.339
0.852,2.684
1.433,-0.889
-2.274,-2.721
0.460,-1.401
1.745,-1.282
0.032,0.132
-0.235,-0.036
0.142,-1.075
1.786,-0.716
0.148,4.007
-0.347,0.057
1.703,2.776
-0.938,1.464
-1.947,-2.909
1.166,2.018
-1.184,1.023
3.213,-1.232
0.051,0.273
0.641,0.260
0.005,-1.766
1.707,0.411
1.555,-3.063
-0.468,1.943
-2.398,2.805
-0.848,0.421
-2.283,-0.357
0.092,0.599
-0.768,0.279
0.474,0.768
-0.670,-5.353
-0.900,-1.953
-0.464,-2.973
1.092,0.317
-2.083,-4.092
-0.591,3.399
-0.256,0.969
1.484,-0.072
1.390,-1.523
2.018,2.318
-0.728,1.139
-1.980,-4.988
-0.242,3.072
-1.662,0.267
-0.765,1.138
-1.389,-3.415
-0.984,-2.607
0.394,-3.460
2.973,2.966
1.750,0.931
4.548,0.405
-0.999,1.511
-1.521,-2.109
0.964,-0.548
1.129,-1.663
-1.491,-0.359
3.387,-2.470
1.033,1.107
1.890,-0.395
4.009,-0.538
-1.754,-1.898
1.030,2.226
-2.184,2.394
-0.811,3.022
-0.296,-3.667
1.809,2.698
1.308,-3.585
-1.264,-0.978
-0.487,-1.903
-3.508,-1.709
-1.586,-1.312
-1.092,0.202
0.537,2.233
-3.433,0.588
0.036,1.915
-2.358,0.942
2.603,-0.649
-0.615,-0.661
1.986,2.103
1.273,1.791
2.045,-0.881
-2.212,-2.530
-0.999,1.697
-1.809,2.717
-1.139,-3.189
-4.083,-1.353
0.255,-0.123
-1.333,2.645
-1.399,4.708
1.107,-0.111
-0.048,-0.917
4.882,-0.815
-0.403,-1.218
-3.318,-0.900
-1.016,-0.721
-3.035,-1.186
-2.337,-0.416
2.114,2.558
0.693,-3.937
2.839,-3.902
-0.795,1.984
-1.475,0.286
1.966,1.715
-0.365,-0.327
-0.316,-1.816
-1.286,3.058
0.601,-0.927
-4.177,-1.582
3.182,0.227
3.173,-1.086
0.285,-0.655
-1.526,1.321
-0.011,2.036
0.090,3.658
-1.461,1.019
0.738,-0.534
2.027,-0.868
1.682,-1.479
0.877,-1.371
-1.057,3.023
2.750,-0.225
1.466,1.187
2.939,0.640
-1.481,1.524
-4.355,2.874
-0.481,-0.576
-0.539,0.845
-1.353,1.707
-1.619,-0.059
0.576,-1.857
1.203,0.029
0.959,1.628
-1.556,-1.747
2.624,2.320
1.112,1.679
-0.745,0.732
-2.307,0.394
1.464,0.976
-1.926,-2.670
1.590,-2.786
-2.208,-0.352
1.167,-0.986
0.515,-0.267
0.801,-0.625
1.206,1.379
0.590,3.295
-0.619,3.558
-2.027,-1.267
2.648,0.277
-5.582,0.356
1.375,0.058
0.317,-2.266
-1.281,0.416
0.694,1.758
-4.406,-0.928
-0.251,0.581
-0.709,-1.397
-0.645,0.169
2.516,2.065
-1.603,-0.378
-2.950,-2.525
-2.730,0.224
1.282,-2.017
1.400,1.282
2.726,1.817
0.169,-2.748
1.604,-2.513
2.529,0.896
1.398,1.156
-1.733,0.737
1.935,-3.689
-3.731,-0.397
0.254,3.118
3.906,-0.855
1.056,-2.683
0.779,-3.443
0.798,-0.445
-0.831,-1.695
-2.953,1.140
3.128,-0.606
-0.501,-0.460
-0.891,2.774
0.765,2.146
-2.784,-1.641
3.683,-1.065
0.800,-1.250
0.385,0.003
0.505,2.960
-0.949,-3.019
-1.369,-1.741
-0.872,-0.332
0.021,1.931
1.285,-0.941
2.454,0.476
4.310,3.076
-1.599,1.723
-1.064,0.845
-2.053,-4.082
0.700,1.925
1.766,1.361
0.141,-2.102
0.212,0.276
2.224,3.873
2.677,0.355
0.882,0.418
-4.256,-1.266
1.985,2.211
-2.466,1.424
-0.788,-1.091
-2.927,-1.376
-0.521,-0.780
-2.773,0.035
4.004,-2.064
0.578,1.492
-0.343,-2.629
-2.727,-1.342
1.161,-0.134
-0.386,3.340
2.351,-2.527
-1.387,-3.226
1.831,3.654
-0.177,-0.345
-2.420,2.729
-2.290,-0.460
0.384,2.611
1.393,-2.697
-0.283,-6.122
1.102,-0.139
2.154,2.457
-3.007,-2.621
2.574,-0.953
-1.443,3.909
-1.299,-0.693
0.756,-0.073
1.212,1.291
-2.381,-0.258
-0.883,-1.591
-0.370,2.193
1.382,-0.259
-4.584,1.139
1.116,-1.099
-2.709,-1.082
2.364,-2.146
-0.416,1.467
-0.390,-4.055
-0.816,-0.492
-2.704,-0.259
2.481,-2.059
-2.434,-1.884
1.499,-1.838
-0.236,0.820
0.333,1.034
-2.815,-0.207
0.460,0.716
-3.007,-2.939
0.267,1.634
-0.491,-0.979
1.147,0.029
-0.910,2.291
0.813,0.408
4.880,-0.619
1.562,0.953
1.524,-1.168
-2.562,3.641
-2.941,-0.195
-3.057,-1.139
1.211,-0.911
0.370,-0.995
0.716,0.750
-0.413,2.175
-0.546,-2.623
-1.870,-1.969
0.330,0.869
-6.248,-0.950
1.743,0.586
3.522,0.442
2.282,0.043
-3.660,0.931
0.461,-0.761
1.688,-0.530
0.381,-0.451
1.644,-1.573
1.019,0.045
-0.019,-1.031
-1.304,3.780
0.613,1.046
-2.283,2.821
-2.289,-1.454
-1.783,0.814
2.119,-1.804
-0.587,1.164
-1.762,0.943
0.010,-1.335
3.341,-1.498
-2.216,-0.127
0.051,0.350
0.449,1.741
-0.201,1.308
0.712,-2.139
0.228,-3.877
0.635,-1.125
-2.993,0.198
-2.698,-0.043
-0.172,0.900
-0.059,-2.865
-1.569,-3.416
-2.515,2.882
-2.642,-4.192
2.770,-5.031
3.312,1.274
-0.958,1.116
0.304,-1.602
3.569,0.774
1.509,2.286
-3.291,-1.594
1.112,1.820
-1.101,-1.075
-3.770,0.862
1.111,2.498
3.405,0.881
-0.003,-1.802
-2.466,0.589
1.784,-0.638
-2.768,-0.434
-1.297,1.946
-0.282,-1.638
1.485,-2.470
2.270,0.773
-0.300,0.238
0.014,-1.591
-0.851,1.405
-0.752,-2.158
-3.146,-1.110
-4.326,2.940
1.337,0.002
-2.360,1.236
4.574,4.511
-2.520,0.404
3.356,1.491
-0.424,-1.774
0.677,1.912
0.859,-0.605
-0.467,1.156
-0.234,2.195
1.031,-1.798
-0.643,2.075
0.252,2.820
0.536,-4.059
-3.274,-1.344
-0.491,-1.351
1.606,-0.206
1.696,-2.004
0.188,-1.926
-0.639,0.040
4.824,4.219
1.459,-1.567
-2.223,2.069
-4.394,-0.804
0.843,0.893
2.650,-1.221
1.120,1.644
-0.894,-0.135
-0.736,0.999
1.235,-0.488
0.886,0.617
0.172,-0.512
0.614,-3.783
2.157,-0.255
-3.047,-3.717
-1.324,1.766
1.239,-0.065
-1.111,3.120
-1.361,2.395
-0.568,0.010
-1.137,0.898
-2.867,1.762
-1.149,-1.010
2.019,0.374
0.414,-1.791
2.347,0.204
0.255,-3.130
-2.467,-2.004
2.590,-0.170
-4.891,0.099
0.307,-4.897
4.669,-0.402
-0.140,0.329
2.739,-1.415
4.113,0.604
0.694,2.218
0.637,-0.973
2.583,-0.443
2.911,5.721
-1.406,-0.235
2.997,-1.933
3.380,0.230
-3.314,-2.249
-0.753,1.406
1.266,-0.454
2.221,-2.363
0.497,2.580
3.072,-1.488
-3.025,0.178
-2.462,-4.380
-2.760,0.623
2.664,1.057
3.067,0.242
-0.910,2.110
0.451,1.962
-1.855,1.050
-2.968,-0.872
-1.389,0.000
-1.120,-1.192
3.138,-0.818
-0.132,2.727
2.104,-0.695
-5.300,1.199
-2.314,0.520
2.054,-0.621
-1.431,1.979
-0.834,0.163
1.281,-0.503
-0.945,3.071
-3.289,1.608
-0.422,2.049
0.935,3.235
0.525,1.145
-2.911,-1.767
-1.720,0.224
-3.250,0.271
-0.245,0.836
3.684,-1.095
1.811,0.078
4.667,2.428
2.075,-3.752
0.291,-0.355
-1.460,3.780
0.752,5.276
-1.443,1.475
-4.470,-1.502
-0.285,-1.535
1.048,-0.246
-0.627,-1.856
-0.924,1.516
-0.142,-3.633
-1.025,-1.552
0.443,2.116
1.505,0.725
-1.180,-0.544
-0.837,-2.821
-1.603,-0.558
-2.399,-1.590
0.738,1.843
-0.831,1.557
-2.161,-1.955
0.895,0.481
2.884,-2.711
-1.342,-2.163
1.399,-2.398
1.048,0.403
-3.353,0.020
-0.412,-0.812
-1.152,3.003
1.966,-0.086
0.064,-0.451
1.826,0.952
1.002,-0.972
3.190,-1.610
0.378,-1.921
2.269,-0.544
1.111,-0.804
2.923,0.298
0.353,-0.049
-1.271,4.238
4.466,2.178
-2.254,1.654
0.367,0.417
-0.750,3.246
1.534,1.488
-1.630,0.881
1.212,-1.955
2.642,3.256
-0.562,0.729
2.785,-1.372
1.502,-3.167
-1.837,-1.906
-2.274,2.697
-0.534,-1.430
3.563,1.717
-2.898,-1.612
3.819,1.784
-2.943,-4.197
-2.189,-0.197
-1.970,-0.129
1.702,2.661
-3.540,-3.293
0.934,-0.041
3.071,-0.026
3.663,1.397
-1.645,-1.531
1.225,-0.334
2.312,0.393
0.505,0.896
-0.840,5.616
0.067,-1.593
-1.645,0.466
-1.776,-0.227
0.501,-0.994
4.080,-2.923
-0.526,2.742
-3.745,-1.181
2.094,2.758
-1.691,-0.083
-0.396,0.020
0.379,0.494
2.029,2.529
0.232,3.795
-4.046,-1.221
1.982,-2.449
-0.850,-3.805
-4.012,1.455
-6.257,-1.670
1.239,0.001
2.558,-1.199
-4.997,-0.084
-0.687,0.280
2.289,0.055
-2.291,2.023
-3.712,-1.088
0.217,2.232
-5.358,0.366
2.934,-0.160
-0.393,-0.182
-1.161,-2.290
-5.691,0.044
-1.763,0.294
2.317,0.921
-2.633,-1.420
-0.880,-1.595
-1.746,1.269
-1.300,-4.018
2.658,-0.786
2.613,0.449
1.905,-0.008
-0.743,0.614
-1.974,-2.369
-2.217,-1.087
-0.301,1.805
0.551,-0.814
1.161,-0.595
-1.012,-1.812
-2.893,2.018
-0.366,3.381
-3.151,0.014
0.966,1.964
1.715,1.409
-1.435,-0.260
1.554,3.292
2.498,0.857
-3.298,-0.870
-0.941,-2.134
5.892,-2.358
3.877,1.144
-0.887,2.869
-0.611,-3.201
0.703,2.156
-1.054,-0.874
0.662,-2.153
-2.412,-0.408
-1.511,-1.885
0.467,1.232
2.464,-0.864
-1.785,2.627
-1.825,-2.107
0.057,1.189
-0.401,-0.141
-1.089,-1.142
-2.175,-2.124
-0.184,1.503
0.300,3.782
1.598,-1.138
1.170,-0.731
-1.947,-0.841
-4.323,1.987
0.187,-1.711
-0.225,-3.051
-0.661,1.033
-1.100,-1.006
-4.319,-0.175
-0.347,-2.013
-1.345,-0.741
1.703,2.592
-1.764,0.472
2.006,1.380
-0.018,-1.428
0.408,-0.073
-3.045,-0.229
-3.266,1.466
3.941,0.101
-0.117,2.934
1.273,0.652
0.767,-1.434
2.119,-3.617
0.875,2.303
0.913,-1.039
-3.444,-0.010
-1.034,-0.128
2.892,-0.409
-1.778,0.724
-2.420,-1.087
-2.823,-1.537
1.420,-4.661
-1.529,0.580
1.410,-3.659
-1.115,-1.179
-0.396,-2.675
1.294,0.587
-0.581,0.453
0.390,3.468
-1.988,-2.451
0.681,2.541
-2.854,0.148
-2.910,-2.765
-0.204,0.884
1.253,0.052
3.128,1.376
1.685,-2.150
0.343,-1.281
1.624,-2.981
-0.547,-0.264
2.712,-0.132
0.001,1.486
-0.553,-0.627
-0.442,-0.883
-0.289,-2.748
1.284,-2.657
-6.613,2.295
1.570,2.320
0.040,0.575
3.682,-3.281
2.689,3.431
0.180,1.196
0.461,1.507
0.081,1.991
-0.686,-0.753
-0.700,3.327
-0.833,0.490
-2.432,3.018
-1.306,-3.802
0.806,-1.586
-3.034,-2.379
4.082,-0.201
1.389,1.802
-0.052,-0.891
-1.037,-0.856
0.956,-0.873
0.161,3.221
-1.436,1.598
0.602,-0.365
-0.209,-1.381
-3.104,0.626
1.463,-0.646
-1.623,-2.835
-1.184,1.948
1.780,1.064
-0.159,0.697
0.379,-3.299
-2.474,5.557
-2.375,-3.092
-2.881,-1.430
-1.636,0.552
-2.453,0.813
-0.696,-1.755
-0.792,-2.556
-2.458,0.754
-0.324,1.258
0.209,3.339
-2.007,-1.180
-1.265,-0.519
-1.499,-0.740
-1.457,1.975
0.489,0.665
0.417,-3.654
-0.591,-0.258
-1.654,3.456
-0.741,0.369
0.391,0.296
-0.885,1.962
1.263,0.681
3.454,-2.681
-1.343,0.104
0.436,-0.655
-2.626,-1.259
-0.945,-1.816
0.329,-1.498
-0.610,-0.833
2.544,0.247
-3.726,-2.720
0.217,2.121
0.542,2.936
1.518,2.475
-0.494,1.898
0.914,-0.568
4.235,2.313
-0.387,-0.971
-1.228,0.829
-2.691,2.957
2.218,-3.424
-0.562,-0.821
1.947,0.735
2.047,-2.351
1.242,0.863
-0.562,3.474
0.703,3.963
-2.029,2.426
-0.600,0.500
1.574,1.693
-3.600,-4.716
5.923,3.057
-2.868,-1.588
3.215,-1.624
-3.058,2.097
-2.513,0.603
2.780,0.688
-3.257,-1.773
0.196,-2.692
-0.615,0.662
-3.415,-2.016
1.945,0.666
0.230,-1.453
0.259,-3.097
0.271,-1.975
0.071,1.357
-1.502,0.574
0.535,0.196
-0.757,3.632
1.039,-1.917
2.195,1.637
-2.204,0.463
-1.594,-2.615
-2.743,3.424
2.692,-0.082
-0.022,3.660
0.234,-1.538
-0.838,1.374
-0.548,0.162
-3.809,0.049
0.602,-1.170
-2.535,-0.480
2.758,-3.405
-0.779,-1.031
-0.656,-2.519
1.372,-0.603
1.491,-0.417
2.005,-0.022
0.300,-1.054
-0.249,0.835
-1.773,-3.601
-0.675,-1.385
-2.899,3.462
3.231,1.663
4.124,1.576
1.758,-0.194
1.419,-0.395
2.109,-0.757
2.420,-1.530
-1.460,2.694
2.532,0.243
-2.741,2.094
-1.263,2.740
-2.544,1.662
0.487,2.536
-3.406,-1.802
1.558,3.302
1.355,3.663
-0.608,1.424
2.447,0.124
-1.479,1.314
-3.255,0.157
-1.960,-2.765
-1.642,0.250
3.027,-0.475
-2.014,-0.584
-0.680,-0.203
0.234,-2.613
2.245,-1.299
0.267,0.638
3.980,-2.029
-1.477,-1.223
-1.470,-3.632
-1.347,-0.968
0.637,-0.362
2.472,0.473
0.309,1.751
5.220,2.598
-3.417,-3.102
0.453,1.428
-3.587,1.463
-2.057,0.279
-2.824,-1.295
-2.129,-1.498
1.380,-1.943
-0.065,1.129
-1.685,-1.924
2.767,0.126
-3.820,-2.210
-3.007,0.577
1.654,-0.788
-3.067,-0.349
0.938,1.078
-1.971,1.634
1.265,0.297
-2.381,2.100
3.328,2.866
-3.321,-1.777
2.118,-1.908
-3.235,0.733
0.421,-0.946
-0.199,1.315
2.202,-0.953
3.310,-0.802
-0.322,2.714
-1.831,-1.354
-1.609,-0.787
-1.603,0.268
-2.130,2.181
-0.100,-0.690
-0.737,0.163
-0.178,0.573
-0.870,-2.241
-3.431,-0.501
-2.236,-2.685
0.875,-0.614
-0.824,-0.063
-2.642,-2.123
-1.708,-1.675
1.410,-0.247
1.681,-0.214
0.515,0.989
-0.411,-1.870
1.166,1.014
1.031,-5.851
3.318,2.299
1.420,-5.746
-2.178,2.700
-1.800,0.403
-0.456,-2.915
1.042,-4.208
-1.380,1.693
-1.615,-1.890
1.439,3.440
-1.560,0.589
1.176,1.525
-2.133,-1.719
-4.504,-2.383
-1.652,1.734
-0.326,0.267
-4.091,-1.101
0.090,-0.729
-3.869,0.014
-0.613,-1.117
-1.131,-0.915
1.770,-3.223
-1.987,1.498
-2.663,-1.253
-4.497,0.080
1.001,-0.851
3.202,0.997
-2.979,1.765
3.419,-2.139
0.702,2.816
-0.474,2.797
2.429,1.619
2.771,5.446
-5.566,1.521
-2.732,-2.875
0.168,-1.547
-1.720,0.833
-2.562,2.473
4.637,1.456
-0.196,-1.548
2.571,-0.521
-2.396,-0.592
-2.661,-1.618
2.299,-1.481
-1.430,-0.109
-1.086,1.568
-0.178,0.054
0.352,1.450
-0.056,-1.213
0.175,0.006
1.567,0.861
-3.125,-0.950
0.823,-1.501
0.649,-1.337
-1.722,1.356
-0.985,1.264
1.951,-3.045
0.044,2.591
0.608,4.195
-1.728,1.928
-3.484,1.593
2.682,0.754
2.202,0.818
-2.682,2.848
0.887,1.017
2.281,-2.270
2.068,2.031
2.264,-0.434
-1.872,1.893
-2.748,0.299
-0.764,2.628
-1.688,-0.645
0.183,-0.211
1.258,1.737
2.436,0.296
3.225,-1.165
1.634,-1.452
2.720,1.529
0.325,-1.951
-4.509,1.661
1.075,-1.572
2.097,-1.886
1.339,2.065
-1.019,-2.988
-0.531,-3.309
-1.185,-0.990
-0.949,-2.231
-2.022,-2.837
4.472,1.141
-3.450,-3.454
4.305,-0.403
2.455,-1.394
0.351,1.590
-3.632,-0.076
2.192,-1.205
0.995,1.278
3.374,0.577
2.317,-2.067
2.096,2.456
-0.943,0.414
-0.723,0.119
0.229,-0.029
-3.001,2.481
-1.553,-1.659
-0.465,-4.638
-0.115,0.569
0.135,-0.344
-1.316,1.368
1.371,-2.707
0.303,-1.803
1.783,0.076
-1.598,3.048
-0.377,-1.534
2.978,-0.128
-1.665,0.579
-3.439,1.265
1.033,2.840
3.452,1.068
1.079,-0.464
-1.267,-0.678
0.119,2.455
-3.159,2.662
-0.252,-0.449
-1.279,0.531
2.541,-1.018
-2.259,-3.533
-2.167,0.906
-1.067,-4.304
-2.413,4.728
2.204,1.149
-1.617,-1.108
0.220,-1.176
-1.272,-0.056
-0.620,-0.550
-2.711,-0.123
2.088,2.568
-0.414,-1.101
0.845,4.002
-0.227,0.015
1.765,1.375
-0.845,-1.491
0.375,1.559
-0.395,-1.418
-0.369,0.351
-1.445,3.177
1.424,-2.099
-2.252,1.118
-2.151,1.522
-1.559,-1.302
0.816,3.200
1.718,-1.107
-3.942,0.090
-2.026,4.049
3.672,3.055
0.009,0.886
0.944,-1.826
-4.190,0.439
-0.293,1.719
-3.595,0.956
3.378,3.228
-1.499,-2.243
-2.417,0.351
1.682,-1.324
0.854,-2.037
2.447,-2.478
0.897,-0.196
0.584,2.600
2.484,-1.535
0.441,-0.856
-0.535,-0.568
-0.050,2.307
2.879,1.633
1.602,1.453
1.493,4.553
-1.394,0.113
0.642,-1.058
2.502,0.457
1.208,-2.422
-1.342,-2.991
-1.003,-1.074
-2.061,-0.588
2.333,1.480
-1.524,0.577
-0.263,2.295
3.261,-3.853
3.297,0.339
-0.097,-0.004
-0.271,0.672
1.171,1.826
-1.942,-2.432
2.424,-2.945
-0.466,-0.140
2.913,-0.447
1.134,-0.696
-4.466,-0.078
-2.094,-1.065
-0.237,1.358
-0.579,0.555
2.242,-4.827
-0.067,-1.460
-0.410,-0.494
1.915,0.915
0.042,-0.067
0.807,1.545
1.614,-0.412
-4.020,0.422
2.727,-0.753
-3.498,3.295
4.173,3.084
0.309,2.341
2.087,-1.425
-1.863,-2.501
-0.244,0.168
-0.783,0.722
2.887,-0.373
-0.544,-4.646
0.500,1.182
1.695,1.693
-3.954,0.098
-0.100,6.070
1.837,2.352
0.582,-1.687
-0.811,3.794
-0.482,-2.317
0.317,0.791
0.675,1.971
-1.753,1.939
-0.466,0.920
1.152,0.502
-1.159,5.136
-0.132,0.013
-0.015,-1.627
1.230,3.223
-1.621,0.649
-0.989,0.303
-2.888,0.367
1.490,-2.283
2.002,3.434
-0.952,1.699
1.006,0.975
-1.440,1.944
2.451,-0.141
1.002,-0.313
1.780,1.672
1.941,1.486
1.099,1.242
2.393,1.818
1.062,1.513
0.675,-1.296
1.580,-1.184
-1.131,-1.426
1.761,-1.259
3.082,-2.234
0.371,2.672
-0.979,2.576
0.278,-0.031
-1.322,-0.508
0.467,-0.558
2.923,-1.500
-0.736,4.120
0.703,0.653
3.240,0.313
0.693,-1.586
-0.046,-2.557
1.333,0.438
0.219,0.847
-3.284,2.073
-0.550,-2.802
-3.533,0.755
-0.809,-1.691
0.920,-0.342
-1.026,-2.695
0.265,-4.614
2.167,2.908
1.415,-1.906
0.377,1.275
1.625,-2.385
0.078,1.911
-3.793,2.043
-0.369,2.863
-1.219,-0.866
3.385,5.288
-2.752,-0.024
3.824,-1.622
-0.307,-2.348
1.792,1.288
-0.798,2.944
-2.419,-0.429
1.081,3.353
3.103,1.345
0.975,1.887
-3.465,-0.620
-1.945,2.904
2.024,-2.182
-0.187,0.023
1.517,-0.133
0.828,0.169
1.169,-3.578
-1.815,-0.248
-0.017,-1.789
-0.316,2.505
-1.663,-0.594
-1.664,0.017
2.610,2.016
1.776,2.325
2.017,2.112
2.545,-2.282
-1.151,-0.528
0.171,0.393
0.231,0.083
-0.990,-0.573
-1.810,-1.158
-0.941,0.120
-0.276,-2.217
-0.773,-1.414
-0.783,-0.886
-2.401,2.574
1.589,-2.698
2.580,0.984
-0.521,-1.264
1.548,-0.160
0.946,-1.441
2.993,4.259
1.972,-1.613
-0.281,1.279
2.123,0.241
-0.381,-1.759
-0.723,-2.629
-2.182,-1.175
-0.605,2.511
1.080,-2.109
-3.347,1.025
4.112,2.313
0.200,-3.862
-0.692,-0.512
1.885,2.111
0.820,-2.967
-0.249,4.003
2.492,2.006
-3.448,-3.181
-2.815,-1.827
-0.216,-5.184
2.878,-0.099
-2.049,-1.038
-1.371,-0.113
-2.873,1.256
0.263,-0.128
0.146,-2.124
0.017,0.967
2.417,0.639
-0.941,-1.865
1.708,-1.832
3.126,0.607
1.623,2.100
-1.756,3.984
2.405,0.423
-2.146,-0.872
0.470,2.199
-0.014,-2.433
0.434,3.166
1.946,0.882
0.844,-0.002
-1.674,0.664
0.618,-3.969
4.412,-0.978
-1.017,2.903
-1.295,-1.878
-2.174,-0.172
-2.783,-2.472
0.184,-3.778
0.953,1.119
0.421,1.246
0.926,2.417
1.006,1.283
3.068,-4.297
1.901,0.545
0.495,0.842
0.059,2.863
-0.394,-2.402
-0.624,-2.263
-0.423,1.977
4.143,1.212
-2.394,0.335
1.397,-0.620
-0.021,-0.454
-1.581,0.530
3.285,-1.886
-0.151,0.484
-2.642,-2.187
0.295,4.125
2.806,-4.456
3.215,-1.275
1.040,-0.573
1.574,0.346
2.100,-0.575
-1.934,-0.011
0.900,-1.152
-0.048,-2.017
-0.363,-1.202
0.634,0.659
-1.415,0.722
2.487,1.377
1.457,5.803
-1.732,0.608
-2.624,-0.991
1.459,-3.169
-0.271,0.375
1.635,-1.763
-0.656,-2.933
-1.442,1.255
2.030,-1.693
-2.246,-0.771
-2.225,1.014
-4.436,-0.163
-1.418,0.854
-1.113,-0.219
2.098,1.909
2.400,-1.337
-0.505,1.164
1.085,-2.961
-2.061,-0.355
0.266,-1.073
-0.077,0.106
-0.339,-3.471
2.031,1.091
-1.773,-1.306
0.636,-1.270
-1.967,-1.754
0.722,-2.732
-2.001,-1.414
-2.602,-0.472
-0.204,-0.225
-2.197,-2.787
3.412,0.873
0.884,3.670
-0.572,-1.205
-1.061,-2.849
-3.701,-1.105
-0.864,0.475
-1.424,-0.658
-3.027,-3.252
-3.423,1.772
2.103,-1.148
-0.625,0.388
2.345,0.431
-0.936,0.028
-1.185,0.553
1.634,0.325
-0.395,1.619
-3.154,1.902
-2.084,0.946
-0.283,-3.705
-1.358,-1.212
-0.728,-0.195
0.246,1.389
1.545,3.069
0.211,2.453
2.334,1.271
0.447,1.218
2.212,0.146
4.484,0.853
-2.138,-1.478
-3.651,-1.708
1.110,-0.794
2.600,2.725
-1.184,0.143
0.128,-1.022
-0.754,-0.989
5.817,0.505
0.575,-4.871
-1.663,-1.625
-0.499,2.813
-0.446,1.358
0.288,3.509
-1.432,-1.774
2.078,0.027
-0.486,-5.338
-0.595,1.645
-4.212,3.323
0.091,-2.459
-3.769,0.754
0.763,-0.524
3.164,5.269
1.455,-2.631
1.489,-0.953
1.815,-0.538
-0.048,0.313
-1.069,-2.827
1.625,0.295
0.798,5.556
-2.661,-0.129
0.762,-1.173
-2.334,1.400
2.146,-0.282
0.126,-0.590
-2.684,-3.553
0.467,-1.235
3.717,2.659
2.217,-3.646
-1.448,-0.702
-2.757,2.750
0.808,-1.858
0.069,1.634
3.426,2.971
-0.092,1.608
-1.642,-1.450
-0.927,-0.414
2.486,0.663
-0.460,-1.491
-1.403,0.033
0.466,-2.824
1.672,-0.575
-0.137,1.833
-0.986,-1.351
-1.220,2.159
-0.998,0.856
-1.048,2.672
-0.689,-0.242
1.677,2.668
-0.526,0.714
0.378,-1.189
0.223,1.393
-3.590,-3.417
-0.803,0.495
0.641,-0.889
0.375,-2.704
-1.222,1.112
3.736,-0.286
-1.761,-1.089
0.932,-2.561
0.829,1.081
-0.349,-0.848
0.339,1.855
4.097,-0.460
-2.232,-4.074
0.108,-0.264
-1.222,0.297
0.456,-1.525
-1.104,-0.710
-2.143,1.425
-0.484,2.090
1.729,0.264
0.295,-1.370
2.028,0.905
-1.380,0.889
1.344,2.478
-2.315,-3.059
1.648,1.302
0.989,0.089
-1.356,-0.554
-1.370,1.178
-0.116,0.621
0.508,-2.051
-0.128,0.901
1.786,-1.701
-2.320,2.036
-0.773,-0.324
4.343,0.348
-1.363,1.879
0.956,0.719
-0.325,1.182
-1.582,2.101
-0.582,-0.321
2.226,-1.500
1.009,0.397
-0.868,1.543
-2.557,0.283
-0.386,-0.017
0.077,-0.126
-0.847,-0.102
0.065,-0.044
-0.897,0.088
1.858,0.193
-4.249,1.016
2.974,0.134
-0.814,1.297
-0.550,0.471
1.805,-1.875
3.172,-0.778
3.934,1.234
2.671,-2.366
-1.998,-3.297
2.566,2.101
1.674,-1.786
2.339,1.685
1.030,0.490
-0.430,-0.686
-2.416,-0.860
0.344,1.343
-0.020,0.174
0.075,0.470
0.386,-1.423
-0.759,-4.427
-1.904,-0.673
-1.336,0.011
0.949,0.227
1.925,1.176
-1.907,3.209
0.545,-2.721
-1.904,-1.016
0.699,0.490
-0.488,-1.643
-0.495,4.961
-0.282,-2.184
-2.911,-4.022
0.932,1.388
1.540,1.764
0.312,-1.911
0.685,1.416
2.488,-2.835
1.372,1.163
-1.435,3.518
-4.870,-1.452
2.515,-1.301
-0.182,2.292
-1.367,-0.772
1.522,-0.466
4.196,-1.069
1.231,-0.847
2.955,3.518
0.124,0.355
-1.928,-3.213
-2.108,-2.330
1.509,-1.833
-2.072,3.855
-0.759,-1.169
-3.432,-2.093
0.923,2.915
1.526,-0.506
-1.585,1.710
-1.442,-4.354
0.528,-1.701
-1.327,1.201
-1.225,1.421
-0.359,-3.833
2.567,4.491
-1.784,3.648
-0.133,-1.205
-2.931,0.601
-0.713,-2.443
2.062,-0.697
0.723,-1.870
0.204,-1.615
-2.272,-1.311
1.986,0.936
-0.704,-1.963
0.099,-0.541
-3.880,0.895
0.987,4.982
1.588,0.311
1.936,-0.403
1.396,0.142
-1.254,0.499
2.386,-0.357
5.159,0.250
1.122,-1.167
-5.005,3.450
1.980,-1.490
-1.098,-0.311
-2.177,-1.685
4.151,0.447
-3.764,-1.798
3.975,-1.014
-2.536,3.614
-0.525,0.627
1.686,-2.319
-4.032,-1.627
-1.586,-2.628
-2.394,0.862
1.131,-3.283
-0.795,-1.983
5.738,-1.120
0.566,1.538
1.019,1.485
1.200,3.486
1.269,1.912
-0.414,2.106
0.515,-0.360
1.018,2.355
2.152,-1.201
-1.384,3.084
-0.704,6.329
-0.613,-0.087
1.085,-1.102
1.352,2.111
2.121,-0.843
-0.322,-1.596
0.855,1.403
