x,y
0.190,0.733
-1.472,-0.668
0.674,1.108
-0.472,0.055
-0.112,-0.534
-0.022,0.041
-1.217,1.034
1.209,-0.867
-0.624,-0.405
-1.281,0.413
0.146,-0.685
0.140,-0.226
-0.285,0.402
-0.090,0.030
-0.012,-0.004
0.464,-0.110
1.717,-1.111
2.765,0.150
0.283,1.274
-0.205,0.101
0.083,0.241
0.247,-0.042
0.579,-1.311
-0.042,0.027
0.036,-0.002
-0.397,0.679
-0.394,-0.236
-0.336,-1.161
-1.960,-1.437
1.163,-0.226
-0.586,1.129
0.379,-1.059
-0.239,0.030
-0.703,-0.532
1.601,0.778
0.076,-0.489
0.321,-0.499
0.011,0.323
1.416,-1.888
0.111,0.917
0.323,0.351
-0.479,-0.202
0.759,0.471
0.268,0.023
-0.225,-0.136
-0.418,1.184
1.057,0.076
0.868,-1.367
0.658,0.515
0.500,0.052
-0.003,0.200
0.023,0.022
-0.295,-0.720
-0.377,-0.069
-0.228,0.296
0.134,1.435
-0.423,0.826
-0.027,-0.951
-0.528,0.080
0.679,-0.561
0.245,0.777
0.291,-0.165
0.014,0.159
-1.120,1.485
-0.388,-1.093
-0.517,1.153
-0.060,-0.543
-2.542,3.806
-2.362,-0.894
-0.124,1.658
2.063,0.749
0.437,-0.467
1.662,0.726
0.000,-0.006
0.064,-1.040
-0.342,-0.196
-0.604,1.101
0.079,-0.551
-0.425,1.157
-0.107,-0.351
0.032,-0.638
0.232,0.027
-1.276,0.553
-0.543,-1.312
-0.473,0.154
0.278,-0.004
0.120,-0.010
0.546,-0.327
1.043,-0.087
0.718,-0.789
1.238,0.409
-0.047,0.623
0.038,0.078
0.059,-0.945
-0.891,-0.990
0.515,0.558
0.361,1.160
-0.925,0.797
0.589,1.422
-2.062,-1.414
-0.168,0.704
0.798,0.605
1.319,1.090
0.404,2.846
0.509,-1.334
-1.231,-0.215
0.399,0.027
0.048,0.014
2.170,1.174
0.018,-0.025
-0.538,0.016
-0.523,0.041
-0.024,0.004
-1.134,3.637
0.210,-0.451
0.873,1.403
2.367,-1.215
-0.103,-0.008
-0.535,0.415
0.166,0.637
-0.398,1.269
-0.986,-0.004
-0.067,-0.216
-0.399,1.184
-0.254,-0.410
0.227,0.393
0.540,-1.846
0.547,0.553
0.838,-0.718
-0.132,0.200
-0.455,0.566
-0.055,0.479
0.631,-0.707
-0.007,-0.042
-0.619,-0.433
-2.051,0.090
0.707,-0.382
0.476,0.831
0.365,0.353
0.608,-2.317
0.564,0.102
1.282,-1.680
0.528,-0.542
-0.574,-0.565
-0.186,0.019
0.331,0.285
1.217,0.283
1.963,0.262
0.636,0.205
-0.652,-0.217
-3.174,7.155
0.024,-0.084
0.227,-0.036
-2.960,-0.080
-0.578,0.239
0.075,0.050
-0.235,-1.201
-0.213,-1.406
-0.017,-0.035
-0.199,-0.044
0.009,-0.004
0.035,0.011
-0.480,-0.029
0.169,0.207
-0.020,-0.050
0.135,0.238
-0.226,-0.116
0.619,-0.528
0.115,-0.014
-0.168,-1.023
-0.399,0.213
-0.598,0.039
0.917,-0.537
-0.534,-0.495
1.513,-0.552
-0.038,0.144
-0.706,0.515
-0.499,-0.604
-2.858,-0.289
-0.204,0.048
1.808,0.432
-0.431,0.774
-0.052,0.519
-0.012,1.339
4.443,-0.366
-0.632,-0.073
0.052,0.137
-1.546,2.228
-0.234,-0.754
-0.553,0.281
2.353,-2.127
-1.440,2.568
-1.329,1.131
-1.498,0.535
-0.064,-0.564
-1.602,0.696
0.202,0.393
-0.537,1.640
-0.280,-0.309
0.113,-1.509
-0.584,-0.411
0.068,-0.401
-0.060,0.195
0.251,0.829
-0.076,-0.080
0.041,0.103
0.668,-0.338
0.345,-0.069
-0.152,0.290
-0.230,0.525
0.610,-0.277
0.140,0.093
0.360,-1.826
0.012,-0.007
0.664,-0.442
-0.257,0.668
-0.135,0.446
1.631,-0.247
1.601,-0.964
0.250,0.387
0.431,0.329
-0.187,0.089
-1.503,0.707
-2.152,-0.735
-3.516,-5.812
0.564,-1.295
0.073,-0.152
1.283,0.618
-0.735,-1.511
-0.411,0.737
0.043,-0.204
-0.116,-0.666
0.051,-0.600
0.009,-0.012
-0.029,-0.159
1.053,1.028
0.120,-0.051
0.047,0.592
-0.960,-0.429
0.051,0.161
0.269,0.550
-0.068,-0.055
0.081,-0.060
-0.360,-1.732
-0.174,0.374
-0.075,-0.087
-2.678,-1.348
-0.531,-0.363
1.432,3.341
0.195,-0.288
1.071,0.895
-0.512,-1.551
-0.222,0.366
-0.099,1.526
-0.092,-0.424
0.004,0.526
-0.325,1.838
-0.278,0.017
0.128,-0.193
-0.027,0.025
0.362,-0.313
-0.356,0.809
-0.054,-0.052
0.090,0.556
-0.077,0.218
-0.583,-0.222
-0.051,-0.302
0.366,1.175
-0.396,-0.268
0.092,0.015
0.807,-1.589
-0.344,-0.073
0.313,0.465
0.417,-0.966
0.006,-0.054
0.202,-0.144
-0.037,-0.023
0.392,0.329
0.302,0.020
-0.683,-0.497
0.312,0.045
-1.120,-0.745
2.209,0.188
0.953,0.229
-0.298,0.488
0.393,-0.314
1.976,0.849
-0.381,0.080
0.147,-0.282
-0.867,0.233
-0.413,0.227
0.259,-0.001
-0.040,-0.162
-0.123,0.277
-0.169,-0.378
-1.381,3.570
0.012,-0.826
1.245,0.279
-0.553,0.249
-0.624,0.372
0.541,-0.568
0.067,-0.240
0.260,-0.286
0.145,0.220
-0.204,0.044
-0.187,-0.180
3.328,-1.610
-1.529,0.265
-0.017,0.028
-0.036,-0.004
0.932,-0.728
-0.171,1.384
-0.011,1.244
-0.062,0.058
0.362,0.216
-1.120,1.437
0.211,-0.122
0.556,-0.849
-0.163,0.038
0.174,0.401
0.700,-0.795
-0.070,-0.099
-0.175,-0.116
-0.087,-0.115
0.451,-0.104
-0.779,-3.434
0.507,-0.947
0.211,-0.022
-0.153,0.042
0.779,-0.385
-0.434,0.145
0.073,-1.125
-0.007,-0.005
1.288,-0.092
0.457,-0.277
1.212,0.031
0.371,0.014
-0.290,-0.083
-0.287,-0.338
0.153,-0.173
-0.186,-0.162
-1.326,0.191
0.540,-0.972
-0.057,-0.345
-0.772,0.414
-2.637,2.597
0.770,-0.180
-0.022,0.015
0.297,-0.114
-0.111,-0.092
-0.648,1.942
-0.914,0.719
0.478,-0.917
0.303,0.220
-0.098,-0.086
-0.451,0.036
0.029,0.023
0.354,-0.569
1.404,-0.377
0.178,-0.083
-0.857,-0.841
-2.978,-1.161
-0.110,-0.019
0.206,-3.586
-2.328,0.497
-0.316,-0.171
1.014,-0.616
-0.073,0.359
0.543,-0.080
0.056,-0.381
0.048,0.138
-0.313,-0.397
0.674,-0.042
-0.256,1.120
1.061,-0.907
-0.045,-0.123
-0.076,0.010
0.253,-0.839
-1.162,-1.218
-0.385,0.335
-0.006,-0.061
0.123,-0.089
-0.115,-0.134
0.644,0.620
0.044,-0.799
-0.577,0.239
-0.488,-1.555
-0.652,0.269
0.070,0.127
-0.003,-0.178
0.146,-0.120
0.018,0.260
1.542,0.446
0.086,-0.144
0.019,0.054
-1.466,1.427
0.425,0.392
-0.128,-0.005
-0.349,0.153
0.472,-1.121
0.343,-0.071
-0.045,-0.076
2.369,-0.038
-0.898,-0.892
-0.731,1.339
0.074,0.013
1.081,0.042
0.673,-1.794
0.206,1.286
-0.035,0.137
-0.293,0.287
-0.065,0.001
0.252,0.146
-0.160,0.273
0.027,0.472
-0.818,-0.580
0.072,-0.775
-0.181,0.807
0.256,0.488
2.865,-1.148
0.037,0.314
0.657,0.057
0.929,-0.677
-0.094,0.351
0.169,-0.208
-0.016,-0.516
0.752,0.151
-0.101,-0.182
-0.021,0.158
0.005,-0.067
-0.040,0.030
-0.455,-0.243
1.632,1.483
-0.190,0.125
-0.262,0.048
-0.231,-0.012
0.693,0.743
-0.009,0.003
0.040,-0.029
1.368,0.578
-1.426,-0.992
-0.126,-0.123
0.127,0.313
-0.428,0.825
0.108,0.231
-0.018,0.162
0.226,-0.063
0.096,-0.005
-0.660,1.386
-1.578,0.728
1.280,0.376
0.447,-0.265
0.331,-2.388
-0.946,1.228
-2.407,0.344
0.122,-2.036
-0.443,-0.596
-0.618,0.150
-0.257,0.554
-0.937,-0.420
0.302,0.301
-2.038,1.146
0.949,0.349
0.062,-0.269
-0.123,0.252
0.217,-0.064
-0.206,0.096
-0.105,0.181
0.196,0.870
-0.929,0.132
0.023,0.537
0.170,-1.125
-1.001,-1.307
-0.286,-0.417
-0.033,0.502
0.282,0.365
0.337,0.253
0.214,-0.147
-1.011,0.280
-0.836,1.293
2.116,-0.331
0.127,1.569
1.196,0.338
-0.239,0.569
-1.854,-4.007
-0.070,0.145
-0.973,-0.850
-0.601,-0.803
-0.354,-0.677
-0.008,-0.183
0.425,0.709
-3.001,-0.801
2.256,2.699
0.267,0.116
-0.985,0.826
-0.435,0.105
0.485,-0.801
-0.472,-0.192
-0.380,0.367
-0.180,0.751
-0.507,-0.069
1.519,-0.452
-0.765,0.855
-0.401,-3.018
0.735,1.878
0.522,-0.444
-0.587,0.769
-0.087,-0.387
-0.028,0.268
-0.366,-0.094
-0.078,-0.281
-3.305,0.286
0.201,0.266
0.141,-1.601
-0.362,0.094
-0.168,0.067
-0.145,0.245
0.137,-0.280
0.279,-0.365
-0.030,-0.002
-0.945,2.719
-0.616,-0.795
0.011,0.133
0.231,0.166
-1.191,0.199
-0.966,-0.215
0.462,0.405
-0.145,-0.295
-0.887,-1.005
-0.029,0.239
-1.958,-0.658
0.211,0.059
-3.676,0.604
-0.041,0.859
1.644,-0.051
-0.358,-1.320
0.484,-0.173
0.068,0.015
-0.002,-0.024
-0.839,-0.205
-0.049,0.039
-6.839,-2.616
-0.220,0.124
0.005,0.174
-0.244,0.723
0.303,-0.013
-2.821,-1.407
-0.102,-0.148
3.246,-0.295
1.082,-0.246
-0.350,1.072
-0.656,-0.251
-1.319,0.894
0.276,1.069
-0.439,-1.306
0.406,0.152
-0.160,0.806
4.382,-0.355
1.583,1.281
-2.130,1.156
-0.151,-1.231
0.481,0.275
0.082,-0.245
0.268,0.256
-0.001,0.021
-1.179,0.785
0.072,-0.239
-0.102,-1.319
0.532,-0.065
1.488,-1.542
0.760,-0.416
0.687,2.672
-0.005,0.040
-1.745,-1.346
0.585,0.700
0.306,0.563
1.373,2.060
1.825,-1.979
-0.115,-0.464
0.206,-0.170
3.622,-0.845
-0.473,-0.742
-1.217,-1.581
-1.637,-0.569
-0.439,-0.061
-0.203,0.030
-0.076,0.095
1.378,0.079
1.462,3.439
0.308,-0.298
0.183,-0.119
-0.015,-0.000
0.330,-0.300
-0.423,0.643
0.250,0.114
-2.521,-0.734
-0.155,-0.053
-0.230,0.518
-0.052,1.989
-1.193,-0.702
-2.815,2.376
-0.056,-0.076
-0.510,-0.243
-2.140,-0.675
-0.160,0.439
0.003,0.433
-3.546,-1.134
0.450,0.508
-0.459,0.102
-0.482,-0.255
3.360,4.508
-0.137,0.026
-0.048,0.224
-2.089,1.903
0.522,0.342
-0.424,0.409
-3.138,0.482
0.129,0.051
0.267,-0.387
1.484,1.413
-1.293,0.543
-0.118,-0.089
0.021,-0.013
0.542,0.784
-0.052,0.440
-4.472,3.643
0.441,0.120
-0.879,-0.429
-0.022,-0.067
-0.808,-0.854
-0.014,0.071
-0.747,-0.117
0.075,0.010
0.864,-3.075
0.953,-0.753
0.193,0.464
-0.127,0.787
-0.462,0.282
0.015,-0.002
0.330,0.037
0.301,2.418
-0.069,-0.396
-0.852,-0.224
0.724,0.363
3.951,0.375
0.069,0.112
-1.175,-0.263
0.923,-1.840
-0.750,0.063
0.034,-0.026
0.470,-0.341
-0.098,0.251
0.367,0.704
0.381,-1.079
0.152,-0.233
-0.609,-0.555
1.904,0.929
0.988,-0.684
-0.035,0.015
1.696,-2.835
-0.353,-0.129
-0.742,-0.726
-1.593,-0.669
0.099,0.083
0.060,0.103
-0.246,0.386
-0.195,0.080
0.254,1.303
-0.048,-0.357
1.116,0.459
1.391,0.692
2.406,0.271
0.832,-0.275
1.332,0.133
-0.048,0.252
0.115,-0.325
-0.288,-0.015
-1.059,1.445
0.862,0.770
0.171,-0.222
-1.141,1.954
-0.146,-0.739
-0.626,1.340
-1.873,-4.637
-0.232,-0.502
0.029,-0.297
-0.345,0.181
-0.436,-0.415
0.852,1.168
-0.015,-3.257
0.000,-0.018
-0.109,-0.221
0.720,1.238
-0.128,0.251
-0.006,-0.046
0.025,0.259
-0.053,-0.055
-0.183,0.055
-0.009,-0.306
-1.103,0.205
-0.436,-2.676
-1.548,-0.660
-0.026,0.131
-1.859,0.734
0.004,0.022
-0.808,0.571
-1.940,-0.865
-0.122,0.411
0.296,-0.697
-0.005,-0.007
0.018,-0.001
-0.016,-5.798
1.873,0.146
0.489,0.712
-0.440,0.592
-0.094,-0.074
-0.557,0.316
-0.668,0.399
0.072,-0.001
0.741,-2.088
-0.133,-0.322
-0.965,-1.940
-0.086,-0.118
0.183,1.001
0.024,-0.015
0.326,-0.986
0.057,0.130
-0.034,0.069
-0.510,-0.737
0.857,-2.308
0.669,0.712
2.316,0.186
3.150,2.092
-0.151,0.018
0.037,-0.039
0.019,0.112
0.505,0.035
0.275,-0.349
1.111,0.499
-0.414,-2.111
-0.780,-0.285
-2.684,0.131
0.211,-0.127
-0.053,-0.093
-0.193,-0.108
0.994,0.157
0.615,0.996
-0.053,-0.239
0.013,0.184
1.157,-1.022
-0.392,-0.584
-2.038,1.820
-0.035,0.023
0.733,0.556
0.667,-0.697
0.384,-0.564
-0.026,-0.074
-0.312,-0.890
-0.497,0.353
-0.099,0.009
2.030,1.481
0.122,0.007
-1.087,0.562
0.223,-0.061
-1.351,0.692
-0.455,-0.548
-0.290,0.082
0.148,0.151
0.588,0.498
-1.594,-0.463
-0.708,-0.101
0.032,0.034
-0.542,-0.988
0.288,0.821
0.240,-0.871
-0.659,0.939
0.182,0.738
-0.091,-0.028
0.316,0.205
1.918,0.676
0.078,-0.524
-0.216,-0.830
-0.098,-0.189
-0.271,0.148
0.624,0.648
0.736,1.005
-0.703,2.120
-0.323,0.117
-0.703,-2.422
-0.401,0.402
-0.440,0.337
0.074,-0.134
-0.072,-0.026
0.049,0.007
2.431,-1.963
0.149,-0.984
-2.387,0.346
1.952,2.044
-0.108,-0.462
-0.086,0.077
-1.527,0.546
0.842,1.335
0.000,1.160
-0.086,2.222
0.665,1.014
-0.216,-0.511
-0.512,0.223
-2.522,-0.308
1.448,1.383
-1.168,0.788
2.532,0.814
-0.679,-0.680
-0.369,-1.419
-0.016,0.011
0.433,0.265
0.099,0.109
-0.064,0.010
0.412,-0.211
0.970,0.261
-0.168,0.051
0.145,-0.493
-0.321,-0.039
-0.277,-2.453
-1.646,1.315
0.152,0.927
0.532,-0.563
-0.061,0.071
-0.081,0.307
1.632,1.367
0.596,-1.227
-1.767,0.092
-1.999,-1.697
0.406,-0.192
0.188,1.364
0.051,-0.503
0.003,0.027
1.608,0.066
-0.265,-0.616
-0.038,-0.109
-0.021,0.078
-0.031,-0.084
-0.016,0.073
0.494,1.272
0.752,0.472
0.300,0.591
0.041,1.670
-1.025,0.736
-0.059,0.468
-1.159,-0.141
0.812,0.892
-0.001,-0.094
1.178,-0.522
0.006,-0.000
0.423,-0.252
0.406,0.098
-0.106,-0.100
-0.386,-0.433
-0.642,-0.783
0.082,0.169
1.219,-0.091
-0.197,-0.216
0.961,-0.736
0.230,0.009
0.036,0.798
0.038,-0.102
-0.228,0.475
1.728,-0.060
-0.525,0.235
0.759,0.901
-0.124,-0.009
-2.187,-2.075
-0.542,2.094
-0.562,1.554
0.874,-0.720
-0.497,0.065
1.307,0.252
0.656,-0.387
0.007,-0.497
0.030,0.221
2.039,0.840
-0.002,-0.081
-0.981,-0.516
2.010,-1.458
-0.072,-0.103
0.080,0.351
-1.105,-0.377
-0.356,-0.374
-0.387,-0.311
-0.176,-1.595
-0.026,-0.004
-0.238,-0.020
-1.074,0.120
-2.843,1.204
1.199,0.420
-1.077,-1.626
2.298,-0.066
-0.234,0.015
0.593,1.106
0.381,-0.204
0.415,0.863
0.000,-0.052
1.645,1.005
-0.707,-1.239
-0.433,0.312
-0.178,-0.024
0.310,0.260
0.158,-1.114
0.522,0.247
-1.772,-0.747
-0.031,0.092
-0.059,0.039
-0.133,-1.239
-1.139,-0.064
-0.872,0.123
-1.093,0.073
0.599,0.555
-0.170,-0.235
1.040,4.032
0.127,-0.261
-0.016,0.001
0.361,-0.428
1.116,-0.125
2.104,1.194
0.350,0.009
0.384,0.448
0.003,-0.676
0.532,0.467
-0.056,0.018
0.021,-0.333
0.134,-0.727
0.608,0.629
-0.739,1.056
-0.193,0.692
0.232,-0.210
-0.364,1.336
0.471,0.068
-0.448,0.967
0.420,0.455
-0.142,-0.444
-0.145,0.124
0.126,-0.211
0.655,0.342
0.344,0.091
-1.557,1.805
1.866,1.422
-0.066,0.684
-0.019,-0.673
0.407,-0.093
-0.638,1.122
-2.498,1.217
-0.235,-0.112
0.003,-0.022
0.543,-0.630
0.723,-1.471
0.067,0.234
0.100,-0.378
-0.723,0.004
0.516,0.068
0.574,0.073
1.368,0.493
-1.642,0.127
-0.103,0.425
-0.093,-0.133
0.364,-0.464
-0.178,-0.225
0.895,0.248
-1.616,-2.572
0.396,0.703
1.549,-0.016
0.604,1.650
1.155,-1.198
0.219,0.402
0.478,0.350
0.780,1.309
1.117,0.745
-1.616,0.152
0.066,0.069
-0.156,0.521
2.158,2.730
-0.526,-1.135
0.607,-0.552
-0.578,0.633
-0.701,-0.010
1.849,0.181
0.029,0.123
-0.054,2.298
0.001,0.011
-0.428,-0.308
-0.045,0.046
-1.195,1.396
0.813,0.293
-0.250,0.516
-1.246,-1.288
0.401,0.299
-0.026,-0.286
0.040,0.051
-2.263,-0.736
0.046,0.002
-0.542,1.398
-1.191,-0.585
-0.011,-0.018
0.036,-0.004
-0.375,0.127
0.395,0.382
-0.053,0.501
-0.107,0.217
0.121,0.722
-0.268,-0.465
0.158,-0.901
-0.399,1.525
0.073,0.852
0.061,-0.185
-0.747,-1.844
-0.172,-0.044
0.246,-0.077
-0.231,-0.305
-0.031,-0.161
-0.046,-1.031
-1.192,0.318
0.918,-0.647
-2.843,-1.941
-0.623,0.316
0.320,-1.520
-0.264,-1.100
0.294,0.218
0.429,-0.375
0.240,-0.050
0.005,0.009
0.024,0.016
-0.252,0.025
0.959,-0.707
0.798,-0.379
0.203,0.857
0.030,2.945
0.190,0.281
-0.710,-0.716
0.013,0.371
0.045,0.030
-0.019,0.346
0.093,0.010
0.100,0.130
-0.122,0.562
-0.644,-0.549
-0.261,1.708
-2.928,3.091
0.002,-0.879
0.081,0.157
-0.476,-0.352
-1.114,0.864
-0.023,-0.341
-0.115,-0.016
-1.618,-1.283
0.223,-0.643
-0.218,-0.432
0.075,1.081
0.485,-1.666
0.180,-0.388
-1.237,-0.611
-1.144,-1.550
0.038,0.064
-0.022,1.705
1.413,2.799
0.239,-0.161
0.143,-0.067
1.320,-0.812
-0.419,-0.121
0.439,-1.693
-0.666,-0.408
-0.895,-0.282
0.535,-2.685
0.268,-1.166
0.383,-0.125
0.231,0.251
0.900,-0.949
-0.012,-0.121
-0.089,-0.147
-3.050,-0.116
-0.069,0.054
0.430,-0.275
-0.706,1.381
0.120,0.629
-1.480,0.242
-0.802,0.660
-0.331,-0.187
-2.888,1.929
-0.853,0.380
0.934,-0.078
0.184,0.002
-0.817,0.396
-0.025,0.004
-0.162,0.149
0.372,0.551
0.065,-0.507
0.148,-0.220
0.407,-0.124
0.279,-1.026
0.456,-1.407
-0.128,-0.229
0.932,0.632
-0.007,0.066
0.633,-2.626
0.593,1.481
1.005,0.417
-0.064,0.192
0.056,0.342
-0.232,0.029
2.264,0.384
0.668,-1.422
-3.958,-3.659
-0.536,0.397
-0.137,1.454
0.839,-1.030
-0.546,0.626
0.317,-0.137
-0.487,-0.816
0.075,-0.538
-0.916,-1.426
-0.391,-0.635
-0.651,1.423
-0.303,-0.234
0.220,-1.284
0.800,0.533
-0.209,-0.210
0.729,0.193
-0.269,-0.758
-0.311,0.695
0.082,0.966
-0.531,1.057
0.017,-1.039
-0.500,0.887
-0.986,1.018
-0.947,-0.151
0.195,0.860
-0.236,0.824
-0.766,-1.063
0.017,-0.006
-0.374,-0.254
-0.046,-0.327
0.121,0.169
2.977,-0.187
-0.398,-0.762
0.006,-0.012
-1.183,0.570
-0.067,-0.668
0.298,-0.034
-0.602,1.680
-0.975,3.030
-0.577,-2.016
-0.436,3.140
-0.588,-1.100
-0.152,-1.079
0.003,0.012
0.393,2.998
-1.405,0.580
-0.000,-0.005
-0.069,-0.032
1.453,-0.967
-0.254,0.399
0.024,4.313
1.599,-0.437
-0.102,0.118
-1.643,0.414
0.094,-0.191
-0.015,0.024
-0.384,-0.019
-1.392,-0.751
0.980,-0.189
0.003,0.002
0.215,1.046
0.051,0.586
-0.715,2.164
0.255,-0.037
-0.085,0.180
-3.787,-1.060
0.349,-0.534
-0.150,-0.245
-0.506,-0.979
3.630,0.285
-1.203,-2.500
0.831,0.105
0.497,1.313
0.168,-0.359
0.499,0.340
1.475,-0.403
0.136,0.015
0.228,0.393
0.635,-0.149
0.776,-0.560
0.181,-0.082
-1.626,0.044
1.134,-1.042
-0.400,0.119
-2.288,1.447
-1.427,-2.005
0.260,-1.108
0.497,-1.356
0.190,-0.057
0.019,0.063
0.036,-0.048
0.014,-0.004
1.020,1.452
-4.025,1.476
-0.074,-0.025
-0.189,-0.232
1.403,-0.334
-0.094,0.351
0.309,-0.240
0.081,0.188
-0.104,-0.252
-0.316,-0.431
0.646,-3.035
1.256,1.117
0.058,0.149
0.079,1.485
0.735,5.759
-0.815,0.384
-0.006,0.044
0.921,0.083
0.013,-0.154
0.001,-0.005
-0.076,1.272
-0.927,0.112
-0.034,-0.136
-0.004,-0.080
-0.791,-0.526
1.309,1.214
0.121,0.084
-0.093,-0.437
-0.520,0.245
0.369,1.071
0.166,0.396
0.126,0.420
-0.078,-0.225
0.044,2.050
0.349,-2.022
-2.182,2.200
0.637,0.781
-0.796,-0.096
0.136,-1.571
0.529,-0.240
-0.651,0.184
0.424,0.575
-0.206,0.169
-2.631,1.525
-0.323,1.235
-2.368,-0.111
-0.418,3.554
-0.405,-0.151
0.899,-0.276
0.459,1.042
-0.430,0.767
-0.970,0.768
0.098,0.018
-2.417,1.016
0.224,-0.252
-0.131,0.009
-1.863,-1.237
0.981,-1.528
0.304,0.186
-0.562,0.388
0.247,-0.039
-0.617,-0.480
0.823,1.070
-1.202,-0.006
-1.366,0.950
-0.021,0.144
-0.038,-0.031
-2.832,0.381
-0.266,-0.297
0.311,0.133
1.570,-1.054
-0.340,0.039
0.419,0.965
-1.125,0.946
-0.062,-0.013
1.167,-3.964
0.511,0.798
2.507,-1.251
-0.814,0.452
-0.121,-0.138
0.001,-0.006
1.480,-0.615
0.093,-0.073
1.927,-0.199
0.213,0.223
0.145,0.691
0.071,-0.036
0.466,-0.516
1.043,0.019
1.274,0.608
0.344,0.513
-0.701,-0.406
-0.268,0.485
0.072,-0.071
0.461,1.053
0.626,0.195
-0.014,0.024
-0.211,1.539
1.020,1.424
-0.892,-0.099
0.142,-0.350
-0.744,1.262
0.401,-0.013
0.522,0.640
1.490,-1.756
-0.232,0.099
-0.026,-0.089
-1.363,0.064
0.304,0.181
-0.201,0.047
0.035,0.027
0.731,-0.366
0.073,-0.047
-0.661,0.094
0.101,0.137
-0.127,0.226
-1.234,-0.503
-0.410,0.379
0.908,-0.171
0.071,0.147
0.056,-0.219
1.952,0.614
0.334,0.555
-0.019,-0.272
-0.388,0.316
0.189,0.553
0.346,1.020
-0.072,0.086
-0.012,0.019
0.094,0.168
1.049,-1.629
-0.285,-0.600
-0.329,-0.306
0.832,-0.772
0.837,0.362
-2.476,-0.913
-0.003,-0.010
-1.886,-2.119
0.067,0.187
0.019,-0.015
0.085,-0.038
0.009,1.431
0.101,0.376
0.970,-0.495
0.250,-0.052
-0.492,-0.112
-0.788,0.441
0.313,-0.512
-0.007,0.910
-0.125,0.031
0.614,-0.043
-0.241,0.380
-1.636,-0.833
-0.596,-0.473
0.085,-0.441
-0.106,0.687
-2.134,-1.535
0.053,-0.002
0.029,0.090
0.193,-0.295
-0.108,-0.185
-0.796,0.658
-0.946,1.373
-0.038,-0.076
-0.011,-0.138
0.664,0.563
-0.863,0.177
1.500,-0.679
-0.031,-0.598
-0.319,0.177
-0.104,-0.037
0.328,-0.039
-0.045,-0.239
0.097,0.021
-1.494,-0.183
1.100,-5.322
-0.177,0.117
0.451,-0.162
-0.484,-1.272
3.306,-2.570
1.085,-0.496
0.008,0.067
0.934,0.953
-0.303,-0.718
0.186,0.181
0.211,-0.307
0.122,0.179
0.021,0.080
-0.096,0.185
1.178,2.678
-0.035,-0.207
-0.269,0.234
0.014,0.037
0.638,-0.308
-0.005,-0.009
0.372,-0.074
-2.014,-0.161
-0.220,-1.668
-0.009,-0.217
-0.030,1.203
-0.158,0.033
-0.815,-4.735
1.447,-2.281
1.034,2.099
0.354,1.174
0.863,0.495
0.116,0.501
0.534,-0.168
0.045,-0.058
1.003,0.238
0.711,0.775
-1.927,0.348
0.375,1.431
-0.076,0.045
-0.543,-0.184
0.046,-0.473
0.976,-0.556
-0.966,0.648
-0.010,0.003
-0.924,1.519
0.881,1.405
-0.832,-0.700
-0.008,0.664
-0.179,0.224
0.669,-0.082
-0.696,0.404
0.034,-0.431
-1.952,0.320
-0.698,0.378
1.998,-1.693
-1.380,-0.520
-0.581,0.998
1.798,-3.558
-0.590,-0.058
0.139,-0.250
-0.014,-0.009
0.762,1.147
0.233,-0.078
-0.428,-0.919
-0.458,-0.395
2.789,-1.051
0.677,0.270
0.080,0.039
0.629,0.494
-0.010,-0.046
0.732,-0.619
0.587,1.203
1.858,-0.211
-3.595,-1.195
-1.325,0.396
0.166,-0.741
1.661,0.114
-0.250,-0.178
0.022,0.049
-0.045,0.814
-2.007,-0.091
-0.019,0.051
0.029,0.025
-0.017,1.778
-0.394,0.930
-0.159,-0.373
0.019,-0.019
-0.003,-0.206
-0.627,-0.394
-0.022,-0.462
-3.373,2.088
-2.549,-1.841
0.771,-0.225
-0.221,0.069
0.152,0.046
7.511,-2.146
0.018,0.885
0.074,-0.283
0.004,1.978
-0.105,-0.040
0.104,0.588
0.711,-0.685
1.199,-3.094
-1.082,0.245
0.116,0.055
-0.222,-0.057
-0.124,0.241
0.403,0.012
0.137,0.099
-0.335,0.252
-0.045,0.024
0.852,0.574
0.191,-0.049
-0.913,0.337
0.150,0.289
-0.193,-0.971
-0.545,0.331
-3.391,-6.561
-0.010,0.007
-1.511,1.274
-0.371,0.341
2.126,-0.451
-0.723,2.036
0.122,0.056
-0.550,0.527
0.811,-1.243
0.122,0.687
0.004,0.014
-0.786,-0.418
-0.263,0.100
1.621,1.277
0.951,0.562
-1.002,-3.176
0.238,-0.058
-0.220,-0.611
-0.218,0.170
0.320,0.071
0.027,0.006
0.303,0.395
-0.724,-0.456
-0.493,0.019
0.026,0.638
1.439,0.764
1.507,-0.161
-0.864,0.566
0.641,-0.702
0.163,0.254
0.685,1.092
-0.516,0.418
0.021,0.122
0.465,1.878
0.029,0.052
0.015,0.010
-0.022,-0.057
-1.043,-2.122
0.258,-1.979
0.200,0.032
0.234,0.167
0.158,-0.108
-0.607,0.245
0.692,-0.801
0.002,-0.538
0.042,-0.052
1.132,-1.147
-2.665,1.010
-0.581,0.003
-0.142,0.201
0.102,-0.139
-0.610,0.567
0.269,-1.031
-0.643,1.120
0.196,-0.139
-0.157,0.152
0.201,0.292
0.052,-0.033
1.870,-0.763
-0.545,0.100
-0.010,0.119
-3.231,0.286
-3.685,-2.077
0.291,0.233
3.177,3.049
